person,cnt_tran,sum_am_tran,mean_am_tran,median_am_tran,min_am_tran,max_am_tran,range_amount_tran,mean_t_tran,median_t_tran,min_t_tran,max_t_tran,range_t_tran,freq_tran,last_to_end_tran
df9432ca99b74a379977df79fe948aa4,4,14.64,3.66,2.78,2.19,6.88,4.69,384.0,417.0,108,594,486,0.82,120
df9877d5bcbf440f8548776a6d7e8da2,8,18.31,2.29,2.44,0.1,4.48,4.38,365.25,306.0,126,714,588,1.36,0
dfa2a3433d2a474e9b55a984e305405f,1,0.14,0.14,0.14,0.14,0.14,0.0,654.0,654.0,654,654,0,0.0,60
dfa52c8a51b8423896bb8cab78503c60,8,85.67,10.71,11.01,1.67,19.31,17.64,323.25,339.0,6,696,690,1.16,18
dfac83ff61aa420e827d39ad0985cb62,7,19.33,2.76,2.56,0.41,6.09,5.68,361.71,372.0,24,624,600,1.17,90
dfacd75fc3a24b459069e1fe92083640,13,53.06,4.08,3.44,0.99,8.98,7.99,426.46,390.0,270,672,402,3.23,42
dfb467ce80d54545ae7ffc103b8fba35,14,211.61,15.12,13.44,9.99,31.83,21.84,270.86,252.0,0,660,660,2.12,54
dfb71ecf2c814db09d3a0d051fc79b43,8,141.25,17.66,18.31,9.49,26.86,17.37,400.5,474.0,30,702,672,1.19,12
dfbaa2d903cd45aabedbc695e7995664,8,67.6,8.45,8.06,6.54,10.79,4.25,390.0,429.0,30,708,678,1.18,6
dfbc55ab3f6e4b508e473cd6752c68fb,7,117.12,16.73,16.67,6.48,23.99,17.51,211.71,168.0,42,504,462,1.52,210
dfc3b4af2bd94ef3b32e09517a657db5,9,24.8,2.76,3.01,0.24,6.64,6.4,322.67,378.0,36,486,450,2.0,228
dfc59d52b6674c21aa7f077071dacfd8,19,186.81,9.83,9.14,4.36,19.11,14.75,336.95,270.0,0,684,684,2.78,30
dfccf30a388147ad870d22f9a1b77395,20,45.83,2.29,2.08,0.67,4.86,4.19,368.4,336.0,12,672,660,3.03,42
dfd0000b37b94c599d7d41c79defbec0,7,19.51,2.79,1.53,0.4,6.76,6.36,396.0,360.0,138,660,522,1.34,54
dfd63a4ddd254fc8a6b840e371298d71,4,70.45,17.61,13.86,9.83,32.9,23.07,375.0,333.0,216,618,402,1.0,96
dfda168969384f4da23e2b64af1beef8,8,137.89,17.24,15.08,8.69,30.68,21.99,276.0,228.0,6,624,618,1.29,90
dfdb165c05ab449b9a6f5c90cda60f97,12,192.86,16.07,17.02,9.14,24.09,14.95,430.0,450.0,150,702,552,2.17,12
dfdbc40643404a1a8989b60e71a0d5e6,5,20.81,4.16,3.39,1.77,7.37,5.6,418.8,492.0,204,564,360,1.39,150
dfdd34f61d0645bca2d61e97073f134c,2,32.61,16.3,16.3,13.92,18.69,4.77,330.0,330.0,198,462,264,0.76,252
dfebfdd6cb024279b1f8844476a789d5,5,8.87,1.77,1.78,0.09,4.06,3.97,415.2,444.0,72,582,510,0.98,132
dfec7270ef1d49f2af2ec67306f7ab4a,2,34.27,17.13,17.13,11.62,22.65,11.03,357.0,357.0,342,372,30,6.67,342
dfee5a57b6a641eabc1a94d9a82923d7,9,95.4,10.6,11.05,5.45,15.76,10.31,367.33,324.0,210,672,462,1.95,42
dff7535eae704ea0b03e2e94ca777277,4,42.91,10.73,8.93,5.32,19.72,14.4,288.0,204.0,48,696,648,0.62,18
dffb8f8da9ef4f5db279e52bb43835af,3,62.37,20.79,24.14,13.42,24.81,11.39,562.0,582.0,504,600,96,3.12,114
dffc27c50ea740c1a15d9b211c5a2bed,2,29.88,14.94,14.94,11.61,18.27,6.66,549.0,549.0,450,648,198,1.01,66
dffe25b1294f4166a72f73f57926214e,3,65.71,21.9,23.5,16.89,25.32,8.43,310.0,240.0,0,690,690,0.43,24
e008262ad24e46af98a928342e303c3e,10,138.94,13.89,11.8,9.11,28.29,19.18,418.2,459.0,18,672,654,1.53,42
e0086a6c57d24c62b5ff856b46c61dff,5,82.09,16.42,14.76,8.32,27.27,18.95,268.8,66.0,30,666,636,0.79,48
e00e39e41bf64361a81f0c82da3c3ead,3,75.13,25.04,24.22,13.02,37.89,24.87,466.0,456.0,228,714,486,0.62,0
e01921a2a1824acb8d3819e75b954910,4,17.55,4.39,4.89,1.89,5.87,3.98,240.0,210.0,54,486,432,0.93,228
e020fbd77c5445d6be1d8fba3dea9934,20,270.94,13.55,12.92,6.01,20.52,14.51,300.0,267.0,0,702,702,2.85,12
e02a21afad8e4ddca8ec6e31396e0a06,5,77.56,15.51,15.56,12.07,18.03,5.96,288.0,330.0,30,600,570,0.88,114
e039a7776e2d4ebfbb5b240e3811c0a3,9,213.9,23.77,20.52,12.06,37.99,25.93,395.33,438.0,0,678,678,1.33,36
e03b4a20423e4997bc71e2452358a275,11,270.05,24.55,26.01,11.41,34.47,23.06,350.73,348.0,30,588,558,1.97,126
e04182fa44734bdda8b8ed5dfe8f8ae5,5,15.19,3.04,3.46,0.64,5.36,4.72,398.4,348.0,222,618,396,1.26,96
e046d5d934274001bec776e7e51ee275,8,99.83,12.48,11.74,7.6,18.48,10.88,385.5,384.0,96,594,498,1.61,120
e049d2a073364b07b2a0b5e3259bffe3,13,164.42,12.65,3.6,0.36,120.08,119.72,378.0,402.0,18,690,672,1.93,24
e050b676dc2f4753b6162a863f08abd9,3,13.21,4.4,3.55,2.24,7.42,5.18,556.0,552.0,432,684,252,1.19,30
e05529cf200549b2aa682eedd994d5f7,7,146.28,20.9,22.85,13.34,24.53,11.19,283.71,234.0,6,624,618,1.13,90
e056d7dd433f4caababedd137dc00007,9,176.47,19.61,20.97,9.34,30.51,21.17,431.33,492.0,90,618,528,1.7,96
e0570660882b49db860b43f704e5590b,15,987.54,65.84,18.95,6.01,725.99,719.98,434.0,468.0,12,648,636,2.36,66
e061a38b56834564937652a7c2fe75a7,17,35.17,2.07,1.83,0.05,4.42,4.37,340.24,414.0,84,594,510,3.33,120
e0652afbc99b4606b913d2a7de3e9d2e,5,105.55,21.11,23.02,12.95,25.14,12.19,285.6,312.0,30,510,480,1.04,204
e0653781c9954236b42c0c7e264aa7b8,4,4.8,1.2,0.78,0.25,3.0,2.75,312.0,273.0,24,678,654,0.61,36
e068cefa9e104dff830da55b9b8e4ff7,10,36.95,3.7,3.39,0.64,7.7,7.06,226.2,195.0,30,552,522,1.92,162
e06ce8ddf1c24f588a96bb269bb2601e,7,12.65,1.81,1.39,0.84,3.89,3.05,382.29,450.0,24,672,648,1.08,42
e0749ba1296b41e9adbdc27c979b2510,13,23.48,1.81,1.45,0.38,4.46,4.08,483.69,552.0,12,696,684,1.9,18
e0780fee1ddf45f98fcc65beb58966a1,24,62.47,2.6,2.16,0.32,9.0,8.68,274.25,198.0,6,684,678,3.54,30
e078183556ad4ef3902aa1d963e61314,10,250.49,25.05,24.36,14.34,37.55,23.21,326.4,276.0,48,570,522,1.92,144
e07c9847692b45d59c8ed81104f245fb,3,51.89,17.3,18.31,14.31,19.27,4.96,468.0,378.0,348,678,330,0.91,36
e085ef39038b4291976796dfc5f1dd3a,5,13.12,2.62,2.55,1.46,4.02,2.56,445.2,456.0,120,672,552,0.91,42
e08771acbe694bccb9482ba7d77c1fc7,1,19.28,19.28,19.28,19.28,19.28,0.0,564.0,564.0,564,564,0,0.0,150
e08a264dc9a54efca07e1cf7e9b38480,14,67.32,4.81,3.46,1.68,15.54,13.86,381.86,402.0,60,648,588,2.38,66
e08c38ea6ccb4f668dbc3ae92731203d,10,170.66,17.07,16.89,11.49,24.29,12.8,346.2,447.0,6,564,558,1.79,150
e08c6b48a9804fdeaf5c712a3644d1b2,5,10.51,2.1,2.13,1.28,2.91,1.63,522.0,588.0,186,690,504,0.99,24
e08f5946ac204395ba4b6168505eccbc,21,239.96,11.43,12.02,2.52,22.33,19.81,338.29,330.0,66,606,540,3.89,108
e090625f96d84893ae91f09e609feb8e,9,96.93,10.77,9.18,5.12,22.32,17.2,411.33,402.0,36,660,624,1.44,54
e0a019943def4c7f97e90381139876fb,5,66.39,13.28,15.6,7.79,16.66,8.87,498.0,624.0,132,702,570,0.88,12
e0a1ea43a8c5497fb75dd1c57bb8e6d9,6,166.78,27.8,29.2,14.14,36.55,22.41,356.0,351.0,42,690,648,0.93,24
e0a4ad14b5f74538b7af963986e43cb9,7,161.58,23.08,23.69,12.76,30.23,17.47,457.71,486.0,144,666,522,1.34,48
e0a9ee8fae6f497aadbdd28c82aa7484,6,54.08,9.01,10.02,5.7,10.57,4.87,411.0,393.0,78,672,594,1.01,42
e0af2ef4dfab40c49c196311195efc60,2,4.93,2.46,2.46,1.78,3.15,1.37,180.0,180.0,60,300,240,0.83,414
e0af91a9e5b041f59c6ff8f6df50bcd7,18,387.32,21.52,22.93,9.01,30.87,21.86,453.67,465.0,36,702,666,2.7,12
e0b28061c5aa43b8a78b97e63485a736,5,125.76,25.15,25.4,22.17,29.38,7.21,315.6,318.0,18,636,618,0.81,78
e0b4171cefc3417093efe3e8b1a99062,6,13.04,2.17,1.36,0.17,7.57,7.4,338.0,306.0,42,654,612,0.98,60
e0b8743326fc4ce99677bcc4d3dba3a5,12,39.25,3.27,2.59,0.84,7.08,6.24,325.0,249.0,18,696,678,1.77,18
e0c1daba98974e05b0494c3247828631,5,110.13,22.03,21.66,19.8,24.39,4.59,499.2,462.0,366,666,300,1.67,48
e0c9168961bc4903a228b50e34054bdd,6,156.37,26.06,23.2,12.55,49.94,37.39,317.0,261.0,132,642,510,1.18,72
e0cb10f059ce4e78a80b2852abed05a3,10,212.51,21.25,20.28,16.09,36.74,20.65,415.2,444.0,120,672,552,1.81,42
e0cdb055bfcb40aeb18accedf8346204,11,43.62,3.97,2.44,0.79,12.8,12.01,552.55,528.0,462,678,216,5.09,36
e0cf04bd713447c4937e19716ac051ba,4,57.05,14.26,13.42,9.7,20.51,10.81,558.0,546.0,468,672,204,1.96,42
e0cfbeda9c01448e86010ce2e65884ff,16,269.96,16.87,17.48,8.99,22.32,13.33,414.75,441.0,84,618,534,3.0,96
e0d0425503774a8290d0703ed3f37bbf,4,110.92,27.73,28.3,18.11,36.2,18.09,387.0,420.0,42,666,624,0.64,48
e0d0940a726544d29b8c93adf7c39fa2,14,472.41,33.74,8.82,3.55,345.5,341.95,213.86,150.0,30,660,630,2.22,54
e0d711a52cd545b59d6ba229b327fc5c,15,223.51,14.9,13.51,6.76,24.34,17.58,462.4,492.0,54,708,654,2.29,6
e0e49ad96fd44cb799c191cf7b4ccd32,3,72.28,24.09,26.65,18.74,26.89,8.15,432.0,402.0,246,648,402,0.75,66
e0e525aaba8c4a02973a7f7f53b7b791,8,155.87,19.48,20.3,14.11,24.03,9.92,438.0,495.0,42,612,570,1.4,102
e0ea90ddd2f147e082d21e97f51ec1b1,5,74.16,14.83,14.21,7.66,23.68,16.02,286.8,306.0,78,516,438,1.14,198
e0f1ca131f4b40a7a5f232b11efa4aea,10,21.94,2.19,2.13,0.24,4.89,4.65,265.8,225.0,42,618,576,1.74,96
e0f65aef367b43f8a2a942efed83f87a,1,22.42,22.42,22.42,22.42,22.42,0.0,558.0,558.0,558,558,0,0.0,156
e0fdbcd8ffe04287949d04efeab61be5,10,135.24,13.52,14.78,5.87,19.12,13.25,469.2,462.0,222,654,432,2.31,60
e10394a1fbde4178b16b3209a0278d2a,3,38.4,12.8,11.86,10.35,16.19,5.84,466.0,534.0,186,678,492,0.61,36
e106cd15296f4145841fdaecde67521b,7,6.23,0.89,0.4,0.05,2.47,2.42,498.0,534.0,174,708,534,1.31,6
e10ea309805d45f989e58bc040e9250e,14,185.39,13.24,13.12,4.56,24.86,20.3,395.57,399.0,6,690,684,2.05,24
e1103f6b4c444f84b65f856738c0f60c,8,82.42,10.3,9.02,3.88,18.29,14.41,419.25,342.0,210,684,474,1.69,30
e110e63527c24ad1b482f76acde24a42,19,444.89,23.42,23.1,14.27,35.03,20.76,411.79,474.0,18,714,696,2.73,0
e112df4e6aba4ff79790a75e7304cbc5,11,126.13,11.47,13.66,4.48,18.16,13.68,409.09,384.0,222,660,438,2.51,54
e117e1d4f24943c7b1db4148e17d5680,6,86.78,14.46,15.0,11.09,17.48,6.39,369.0,348.0,318,444,126,4.76,270
e118a9e0eded4bfd9014cae50c7d5d4e,3,60.01,20.0,24.26,10.18,25.57,15.39,556.0,546.0,462,660,198,1.52,54
e11d53ad20634662a8b06e1dfab115e9,12,796.02,66.34,22.86,14.35,558.98,544.63,319.0,315.0,18,690,672,1.79,24
e1217614ab534642b5818ad5bafa693b,6,106.73,17.79,17.95,7.92,25.21,17.29,392.0,456.0,36,606,570,1.05,108
e1251ca419a84273a8a974fe61d3c69e,11,11.62,1.06,0.75,0.05,2.82,2.77,246.0,144.0,12,672,660,1.67,42
e125bb8eda2c4e0eb264a1281c872110,12,119.84,9.99,8.56,4.76,21.96,17.2,231.0,141.0,18,630,612,1.96,84
e12aeaf2d47d42479ea1c4ac3d8286c6,11,56.22,5.11,5.97,0.22,11.58,11.36,378.0,450.0,36,654,618,1.78,60
e130d81685ae45deb9fbf6d416084a1d,16,398.55,24.91,25.28,14.69,33.48,18.79,421.12,411.0,204,684,480,3.33,30
e137c8f1c32a44cea563b8a3a471b101,13,229.77,17.67,17.76,9.95,26.62,16.67,364.15,354.0,186,564,378,3.44,150
e1469309339d48f299c1431d6de4eaa6,2,37.79,18.9,18.9,16.2,21.59,5.39,195.0,195.0,120,270,150,1.33,444
e1524552a290403b8b99074c917a3f60,6,14.17,2.36,1.98,1.55,4.41,2.86,409.0,471.0,6,636,630,0.95,78
e154ba46e15b4607b91590bf32990641,10,37.63,3.76,3.61,0.33,6.58,6.25,377.4,375.0,120,612,492,2.03,102
e1581a9a6ff04491bb5342143cd4876d,5,93.85,18.77,19.38,11.43,23.14,11.71,308.4,210.0,48,666,618,0.81,48
e15aaea078cf43a89501e25503ca8558,15,206.06,13.74,14.49,5.59,20.67,15.08,407.6,384.0,180,660,480,3.12,54
e15b25ab55b1440caab573be8e8c5afc,7,29.51,4.22,4.08,0.49,10.79,10.3,420.86,450.0,168,612,444,1.58,102
e15d4513b2fb41fe8b686845606f33d3,15,272.96,18.2,17.3,10.68,34.51,23.83,432.8,486.0,126,714,588,2.55,0
e15d54f8aaab498fa20d77365b91061f,6,12.08,2.01,1.35,0.24,6.89,6.65,396.0,456.0,12,564,552,1.09,150
e1608bdec1874b8db0d4fd425ba559f9,4,8.91,2.23,2.34,1.46,2.76,1.3,339.0,306.0,108,636,528,0.76,78
e16113930fb347f8bb53f808fbd646eb,6,12.77,2.13,1.23,0.14,5.76,5.62,350.0,369.0,12,630,618,0.97,84
e16a4fd23678466287a2b1dda0545438,2,43.03,21.52,21.52,13.16,29.87,16.71,303.0,303.0,102,504,402,0.5,210
e16d5add92b44f9db7aaead5e77f1bb5,15,260.01,17.33,17.64,10.76,26.12,15.36,353.2,378.0,24,696,672,2.23,18
e1711365801040bd9300b970b19efa32,16,333.42,20.84,20.12,8.81,33.73,24.92,458.25,567.0,42,702,660,2.42,12
e176f27d70d14e6d8df2390de55efc89,5,122.02,24.4,22.54,19.19,31.87,12.68,450.0,426.0,210,648,438,1.14,66
e17fa42cb91043c9915a52a94c5e11fd,10,492.46,49.25,11.28,6.4,392.73,386.33,522.6,615.0,36,702,666,1.5,12
e180bc1d601b4dc1a4b0110fd4ebe339,4,10.77,2.69,2.5,1.61,4.17,2.56,324.0,267.0,72,690,618,0.65,24
e181c5fdee7840f7a0ed7e869d6da62c,14,271.63,19.4,21.38,6.29,36.69,30.4,476.14,486.0,258,696,438,3.2,18
e18467d77f944c509dc9fdae51acfa3e,10,192.53,19.25,20.23,8.55,26.83,18.28,436.2,417.0,144,684,540,1.85,30
e18a016634be4e16a9ab52c094fd9daf,13,163.16,12.55,12.27,4.69,19.17,14.48,361.38,408.0,42,666,624,2.08,48
e18b89d585fb495caf439dae566a4d5e,4,11.25,2.81,3.18,0.36,4.54,4.18,393.0,429.0,210,504,294,1.36,210
e18df1641cb14c7c90aa28e6a6350f5c,3,46.12,15.37,14.1,12.09,19.93,7.84,402.0,336.0,156,714,558,0.54,0
e1941418ed744750b3858945f8258bf2,17,60.31,3.55,2.39,0.09,11.27,11.18,263.29,234.0,18,612,594,2.86,102
e196e09b29ee4be3ba03111b712a5c02,10,29.29,2.93,2.16,0.48,9.1,8.62,384.0,426.0,24,678,654,1.53,36
e199fdec031441fb9f1295eb7952be69,5,24.56,4.91,4.5,2.35,7.91,5.56,518.4,546.0,378,636,258,1.94,78
e19c572c460b4b0e81d80949bb7314ae,2,32.3,16.15,16.15,15.62,16.68,1.06,573.0,573.0,558,588,30,6.67,126
e19dbea1ad994f46827cde9f20ee9042,10,15.58,1.56,1.48,0.21,3.11,2.9,444.0,435.0,216,702,486,2.06,12
e19f1901e79f4e35a8343c73184982f6,11,73.35,6.67,7.28,2.62,9.05,6.43,468.0,516.0,54,672,618,1.78,42
e1a14ad61fd04930aaea2fff028ebcbb,6,166.88,27.81,24.74,18.13,43.24,25.11,475.0,480.0,378,546,168,3.57,168
e1a2d8e3601747aba714a450908bdaa1,10,120.96,12.1,11.58,8.47,20.78,12.31,333.0,306.0,48,708,660,1.52,6
e1baa8a62e8043a69374074dc6b09403,4,52.78,13.2,12.9,5.6,21.38,15.78,363.0,408.0,96,540,444,0.9,174
e1c43b9050494f5e9b51c057d7570a98,5,53.43,10.69,9.26,5.71,19.17,13.46,416.4,432.0,156,672,516,0.97,42
e1c5485f813a47a984401e3f8e618d40,5,9.3,1.86,1.37,0.25,3.45,3.2,267.6,348.0,84,414,330,1.52,300
e1c6ff66f7a84bea8e9f1024b8738571,12,240.39,20.03,20.69,10.3,28.54,18.24,452.0,444.0,156,678,522,2.3,36
e1c8fa2cb9184b4999b84f9aea10af6f,8,83.07,10.38,10.16,6.85,16.24,9.39,344.25,333.0,108,702,594,1.35,12
e1c998b7aebb4e5d88a8dc9f80c1416c,14,37.54,2.68,2.56,0.63,4.58,3.95,310.71,378.0,18,516,498,2.81,198
e1cb75a9e9b6432cb0931e7573b47b5d,6,120.75,20.12,21.03,14.2,24.01,9.81,333.0,300.0,78,630,552,1.09,84
e1cd83dc22ee4807b6d9742634e64792,9,209.58,23.29,21.79,17.93,34.67,16.74,470.67,522.0,186,702,516,1.74,12
e1db113b332344a4b333953e717c848b,5,61.76,12.35,10.7,9.09,20.81,11.72,354.0,438.0,66,576,510,0.98,138
e1dc0583e0614731b340a0799a970c44,5,109.0,21.8,21.18,13.44,29.56,16.12,166.8,210.0,12,330,318,1.57,384
e1dc82d60ba143359639a79f6b9827f5,16,275.87,17.24,15.94,10.48,26.66,16.18,377.25,423.0,30,666,636,2.52,48
e1e4b47968ef4250971adab48f164f86,5,63.53,12.71,14.45,5.0,18.02,13.02,378.0,444.0,42,564,522,0.96,150
e1e614f30e9c45478d1c5aa8fe3c6dbb,4,17.93,4.48,2.92,1.08,11.0,9.92,315.0,375.0,84,426,342,1.17,288
e1e93ffe40fa456eba9a5d19be35ada5,13,34.15,2.63,1.84,0.19,8.73,8.54,487.38,468.0,204,684,480,2.71,30
e1ebace31de14ee086f3080df454a37a,20,70.21,3.51,3.28,0.83,8.97,8.14,479.1,507.0,216,702,486,4.12,12
e1ecb71d858d40109db63dcb7ddad876,4,62.85,15.71,14.11,9.87,24.76,14.89,357.0,327.0,186,588,402,1.0,126
e1edc9c108f046938ebab83e041fb4b6,17,58.66,3.45,2.09,0.87,9.96,9.09,313.41,330.0,12,588,576,2.95,126
e1ee728691cd4b26a1e51502209903a9,5,16.01,3.2,1.7,0.14,8.17,8.03,391.2,300.0,132,642,510,0.98,72
e1eeb00d88264a7ebcdde3b49e910442,10,254.78,25.48,25.08,16.73,37.47,20.74,417.0,447.0,0,714,714,1.4,0
e1f1c53887394149977e49645b384a44,5,37.72,7.54,5.94,4.07,11.73,7.66,402.0,360.0,252,570,318,1.57,144
e1f1cf94916e455b9c9bbe3efcfc36dd,3,7.93,2.64,2.15,0.79,4.99,4.2,292.0,150.0,24,702,678,0.44,12
e1f69f61ede041bd97bb70f68c267e4f,4,80.35,20.09,20.21,9.05,30.88,21.83,390.0,411.0,54,684,630,0.63,30
e1fe3afc4d4d4f9d848f69ae429ed728,17,49.6,2.92,2.88,0.29,6.56,6.27,416.47,408.0,30,672,642,2.65,42
e2098c2116e8410d918745453273487a,1,20.04,20.04,20.04,20.04,20.04,0.0,624.0,624.0,624,624,0,0.0,90
e20a018d829b41e5a01e46d71a6dd009,3,52.66,17.55,15.01,12.59,25.06,12.47,32.0,36.0,12,48,36,8.33,666
e20fad3940354753a736242503842029,18,53.35,2.96,2.02,0.85,11.31,10.46,366.67,327.0,6,714,708,2.54,0
e211ccfbd319454490cbfbeeb6f3da5e,3,9.26,3.09,3.36,1.96,3.94,1.98,480.0,486.0,378,576,198,1.52,138
e2127556f4f64592b11af22de27a7932,3,57.73,19.24,18.42,17.88,21.43,3.55,368.0,294.0,288,522,234,1.28,192
e212dbf400ae4a189cb9bf0771a5e8ca,2,25.87,12.93,12.93,12.37,13.5,1.13,405.0,405.0,204,606,402,0.5,108
e21713d1cb024b369cec2380fe2bb723,12,277.94,23.16,22.16,15.66,33.04,17.38,354.5,273.0,120,684,564,2.13,30
e21b15cf023b4eccb4158c11452ce7e7,6,12.91,2.15,2.0,0.8,4.84,4.04,443.0,495.0,48,642,594,1.01,72
e21d5301f4db46f2a12e9118ed039710,12,41.12,3.43,2.69,1.18,7.72,6.54,409.0,438.0,72,672,600,2.0,42
e221d896cd5147768d19ea5bc3a53fe4,10,135.41,13.54,12.38,4.52,27.51,22.99,269.4,228.0,12,636,624,1.6,78
e22206bf65234c0e9f273bef859c02a1,12,199.41,16.62,15.36,9.81,28.41,18.6,447.0,501.0,48,696,648,1.85,18
e222dad0c0ff4efaa9404dd9573567c1,15,32.31,2.15,1.73,0.23,7.72,7.49,443.2,528.0,222,648,426,3.52,66
e222f48587d34bffa2840f73c0ea734e,7,178.41,25.49,25.85,13.15,34.59,21.44,384.0,438.0,198,582,384,1.82,132
e23280a162b34a94a7b45ce5d9b18b7a,11,305.29,27.75,24.81,21.86,45.74,23.88,308.18,228.0,90,624,534,2.06,90
e23c4f41de304fdb9b95c868849f9cd4,9,16.7,1.86,1.58,0.14,4.73,4.59,450.0,498.0,66,678,612,1.47,36
e23d0189d573404e864a10ecd2817520,21,52.52,2.5,1.83,0.16,9.07,8.91,346.86,294.0,42,660,618,3.4,54
e23f93dde99743dbbfad6ca2674e4b92,17,47.49,2.79,1.94,0.47,11.03,10.56,192.0,156.0,6,528,522,3.26,186
e2415c178a064a36b1081c2816f75e19,7,27.07,3.87,3.41,0.48,8.33,7.85,372.86,402.0,42,660,618,1.13,54
e2424353190048ccb11670553dffd066,1,24.43,24.43,24.43,24.43,24.43,0.0,204.0,204.0,204,204,0,0.0,510
e242bb9c734c4c6093feadfd95cf5e87,4,85.51,21.38,16.52,13.8,38.66,24.86,555.0,600.0,384,636,252,1.59,78
e243c277c5ef41d0b9afbf1eb76cc606,7,13.46,1.92,1.41,0.66,4.05,3.39,285.43,276.0,0,582,582,1.2,132
e2456738f21048aeb648fe2388907df9,2,24.64,12.32,12.32,8.44,16.2,7.76,381.0,381.0,246,516,270,0.74,198
e24a898ab87b4bbd96c6b48f268b56bb,12,156.74,13.06,11.4,5.66,26.36,20.7,390.0,441.0,66,714,648,1.85,0
e25246eda3e449d4be7ca3f32687042e,13,55.51,4.27,3.67,0.67,10.33,9.66,279.69,234.0,12,582,570,2.28,132
e254821bfd864971987e58f751c33f93,4,13.82,3.46,3.4,0.88,6.15,5.27,402.0,417.0,150,624,474,0.84,90
e256373792024175a5215446dc3c6591,3,6.47,2.16,1.46,0.85,4.16,3.31,468.0,456.0,294,654,360,0.83,60
e25754f8d8734767a72b23e2e6d4d19c,11,18.16,1.65,1.29,0.42,5.76,5.34,520.91,588.0,210,666,456,2.41,48
e257f28d61934202a370dd6ac33f855f,5,8.66,1.73,1.8,0.64,2.83,2.19,403.2,432.0,90,612,522,0.96,102
e25ba3813b224ea894e9d5bdd9f1bd64,4,10.58,2.64,2.7,1.25,3.92,2.67,478.5,495.0,306,618,312,1.28,96
e2600c963f26487fa169839fff858ec0,3,40.55,13.52,9.86,9.01,21.68,12.67,574.0,612.0,432,678,246,1.22,36
e2602891e0704a9abd1989fc568cc8ed,7,28.05,4.01,3.22,0.77,10.93,10.16,468.86,510.0,150,672,522,1.34,42
e262142cfb3f4c87ab26ba7dd09562aa,4,9.55,2.39,2.14,1.59,3.67,2.08,318.0,258.0,180,576,396,1.01,138
e26309c6dfc845d09ae8812d2c3282cc,13,184.46,14.19,14.63,8.24,22.61,14.37,281.08,204.0,6,654,648,2.01,60
e2680b8f841b4b0b975a4dc3d54a4fd6,10,157.67,15.77,16.2,8.51,23.58,15.07,435.0,501.0,66,696,630,1.59,18
e268ed3a6b494da8a4f91c92d031eed3,5,91.14,18.23,19.13,10.41,22.87,12.46,313.2,288.0,18,570,552,0.91,144
e26c4547c87543e8a3b01dd13165b807,10,28.02,2.8,1.94,1.36,9.93,8.57,358.8,387.0,54,636,582,1.72,78
e271bc8893e04fd2bd70d73127b29d7c,7,24.24,3.46,3.75,0.26,9.25,8.99,281.14,234.0,6,570,564,1.24,144
e277228d77a64ab896d6dd6d88f970d3,19,252.23,13.28,13.86,6.11,23.03,16.92,451.26,504.0,198,702,504,3.77,12
e27b7b5d901d438ab0365f39d460dbf5,5,150.86,30.17,26.59,22.85,37.95,15.1,492.0,408.0,330,690,360,1.39,24
e27d828d67894aa58a1e250ff5feb166,4,66.79,16.7,16.69,14.87,18.54,3.67,499.5,627.0,36,708,672,0.6,6
e27fcf7e56de44079514d0d25c1b27f5,5,93.46,18.69,18.43,12.94,28.13,15.19,375.6,396.0,90,660,570,0.88,54
e281a984abd94368b10e9101fe038f6b,5,139.24,27.85,30.64,15.87,41.62,25.75,499.2,516.0,198,702,504,0.99,12
e28384727cc043a0a813262bcca0370b,5,14.58,2.92,2.62,0.06,5.83,5.77,358.8,306.0,120,678,558,0.9,36
e2858216bbbf4d9eb334df40fb1a9cbb,6,124.78,20.8,20.58,14.68,28.34,13.66,238.0,165.0,12,624,612,0.98,90
e2880c9e137a45358660085f5ced186f,16,219.18,13.7,12.8,7.89,22.09,14.2,308.25,318.0,18,618,600,2.67,96
e28c08db1c7148e3b980903f1eda597c,18,134.35,7.46,6.34,1.53,15.77,14.24,435.0,444.0,36,696,660,2.73,18
e28ff05c85ee48f4b7d25eabfbd63f3a,19,49.92,2.63,2.54,0.48,6.23,5.75,363.47,354.0,0,690,690,2.75,24
e29397df32d34d40992ad6dcf92568d0,2,15.98,7.99,7.99,1.05,14.93,13.88,375.0,375.0,306,444,138,1.45,270
e293d9792af24d0c96beb3f3bce0e6ae,10,39.54,3.95,3.32,0.29,7.68,7.39,381.0,432.0,30,708,678,1.47,6
e2966f15389e4e0e9a5891bd675a5f11,6,69.63,11.6,11.76,6.67,15.16,8.49,377.0,414.0,150,588,438,1.37,126
e296bfe8daed4c889800d3765c2d5d75,24,46.98,1.96,1.25,0.17,6.97,6.8,411.25,501.0,66,690,624,3.85,24
e29d736de59d41ec94b7f0793e32eb5c,7,139.21,19.89,20.38,15.26,24.52,9.26,455.14,492.0,60,684,624,1.12,30
e2a5177a415643f5985d9b3c407cd38b,6,147.33,24.55,23.08,20.47,30.0,9.53,394.0,444.0,102,540,438,1.37,174
e2a64c06c0c34d578aea58f0123d59f1,14,32.36,2.31,1.92,0.17,8.73,8.56,469.29,495.0,168,660,492,2.85,54
e2a8952a0a504021995b8c609ebd6ded,4,111.91,27.98,26.92,15.5,42.56,27.06,376.5,375.0,246,510,264,1.52,204
e2b96c1ccb164d4495e1e0b96a924074,22,71.64,3.26,2.68,0.6,12.09,11.49,388.09,453.0,6,648,642,3.43,66
