,person,gender,age,offer_type,income,cnt_offer_completed,cnt_offer_received,cnt_offer_viewed,t_offer_completed,t_offer_received,t_offer_viewed,to_vr,to_cv,to_cr,curiosity_vr,eagerness_cv,overall_cr,influence,ext_influence
28101,cb55460bf6ac4dc8b4c48623f061544c,F,59,discount,35000,2,2,1,519,456,480,24,39,63,4,2,1,1,0
28102,cb576b0ddc484c00afd56feb4fb63900,M,37,bogo,56000,1,1,1,30,0,36,36,-6,30,2,-20,3,0,0
28103,cb576b0ddc484c00afd56feb4fb63900,M,37,discount,56000,4,4,3,388,372,370,-2,18,16,-100,5,5,1,0
28104,cb5e0f38e3a1444b899fb73047bf0856,O,40,bogo,56000,0,1,0,0,576,0,0,0,0,0,0,0,0,0
28105,cb5e0f38e3a1444b899fb73047bf0856,O,40,discount,56000,2,3,2,279,192,249,57,30,87,1,3,1,1,0
28106,cb5e0f38e3a1444b899fb73047bf0856,O,40,informational,56000,0,1,0,0,504,0,0,0,0,0,0,0,0,0
28107,cb8291d29fcd482b8793aa18c970a71b,M,71,informational,31000,0,1,1,0,336,408,72,0,0,1,0,0,0,0
28108,cb869ab3db924b1f9fcfffafd618f95d,M,59,bogo,90000,3,3,3,380,328,344,16,36,52,5,2,1,1,0
28109,cb869ab3db924b1f9fcfffafd618f95d,M,59,discount,90000,2,2,2,363,336,360,24,3,27,4,25,3,1,0
28110,cb869ab3db924b1f9fcfffafd618f95d,M,59,informational,90000,0,1,1,0,336,360,24,0,0,4,0,0,0,0
28111,cb8eae16885d4dfdada5a314f3c37b59,F,61,bogo,45000,0,2,2,0,492,516,24,0,0,4,0,0,0,0
28112,cb8eae16885d4dfdada5a314f3c37b59,F,61,discount,45000,0,2,0,0,84,0,0,0,0,0,0,0,0,0
28113,cb92a8c166ee4fc3a3eeb06bdd6ac465,F,76,bogo,115000,2,2,2,360,288,318,30,42,72,3,2,1,1,0
28114,cb92a8c166ee4fc3a3eeb06bdd6ac465,F,76,discount,115000,2,2,2,345,288,348,60,-3,57,1,-50,1,0,0
28115,cb92a8c166ee4fc3a3eeb06bdd6ac465,F,76,informational,115000,0,1,1,0,504,546,42,0,0,2,0,0,0,0
28116,cb96e2ccccca4921bca1de8f5f5e51e4,F,46,discount,70000,2,2,2,126,84,105,21,21,42,4,4,2,1,0
28117,cb9a02105ed948fc8f7e45f934e56c79,M,62,bogo,73000,0,1,0,0,168,0,0,0,0,0,0,0,0,0
28118,cb9a02105ed948fc8f7e45f934e56c79,M,62,discount,73000,2,3,2,582,360,297,-63,285,222,-1,0,0,1,0
28119,cb9a02105ed948fc8f7e45f934e56c79,M,62,informational,73000,0,1,0,0,336,0,0,0,0,0,0,0,0,0
28120,cba7152af9af4f3f95b6a3e4d942cd61,M,63,bogo,41000,2,3,2,600,384,393,9,207,216,10,0,0,1,0
28121,cba7152af9af4f3f95b6a3e4d942cd61,M,63,informational,41000,0,1,0,0,504,0,0,0,0,0,0,0,0,0
28122,cbab6ff0ca7548d3927f78dbe15fc175,F,58,bogo,54000,0,1,1,0,576,606,30,0,0,3,0,0,0,0
28123,cbab6ff0ca7548d3927f78dbe15fc175,F,58,discount,54000,1,3,3,564,224,234,10,330,340,9,0,0,1,0
28124,cbab6ff0ca7548d3927f78dbe15fc175,F,58,informational,54000,0,1,1,0,408,420,12,0,0,7,0,0,0,0
28125,cbabc68837524896880e4fbd8c6b1c34,F,56,bogo,55000,4,4,3,486,456,460,4,26,30,20,3,3,1,0
28126,cbabc68837524896880e4fbd8c6b1c34,F,56,discount,55000,1,1,1,204,168,198,30,6,36,3,14,2,1,0
28127,cbabc68837524896880e4fbd8c6b1c34,F,56,informational,55000,0,1,1,0,0,30,30,0,0,3,0,0,0,0
28128,cbae4f5290184c7aadc7ec965547b0e1,M,62,bogo,43000,0,1,1,0,504,504,0,0,0,100,0,0,0,0
28129,cbae4f5290184c7aadc7ec965547b0e1,M,62,discount,43000,0,1,1,0,0,102,102,0,0,0,0,0,0,0
28130,cbae4f5290184c7aadc7ec965547b0e1,M,62,informational,43000,0,2,1,0,456,336,-120,0,0,0,0,0,0,0
28131,cbae907907b740f5a26e9a63fc39facb,F,32,bogo,43000,1,2,2,690,288,306,18,384,402,5,0,0,1,0
28132,cbae907907b740f5a26e9a63fc39facb,F,32,discount,43000,1,1,0,690,504,0,0,0,186,0,0,0,0,0
28133,cbae907907b740f5a26e9a63fc39facb,F,32,informational,43000,0,1,1,0,408,408,0,0,0,100,0,0,0,0
28134,cbbd509843f34de1b7dee82cca956ebc,M,45,discount,40000,0,3,1,0,224,6,-218,0,0,0,0,0,0,0
28135,cbbd509843f34de1b7dee82cca956ebc,M,45,informational,40000,0,1,1,0,336,348,12,0,0,7,0,0,0,0
28136,cbbde640385f454fb4a81f301fe08c5a,F,40,bogo,64000,2,2,2,366,288,303,15,63,78,6,1,1,1,0
28137,cbbde640385f454fb4a81f301fe08c5a,F,40,discount,64000,1,1,1,576,576,594,18,-18,0,5,-5,100,0,0
28138,cbbde640385f454fb4a81f301fe08c5a,F,40,informational,64000,0,1,0,0,504,0,0,0,0,0,0,0,0,0
28139,cbc319bfba994a878170f4422b2da8c6,F,80,bogo,77000,1,3,3,234,168,214,46,20,66,2,4,1,1,0
28140,cbc319bfba994a878170f4422b2da8c6,F,80,discount,77000,1,2,2,534,492,513,21,21,42,4,4,2,1,0
28141,cbc319bfba994a878170f4422b2da8c6,F,80,informational,77000,0,1,1,0,504,522,18,0,0,5,0,0,0,0
28142,cbcb751630ed464e8f22b4ad87a0e710,M,71,bogo,84000,1,1,1,252,168,198,30,54,84,3,1,1,1,0
28143,cbcb751630ed464e8f22b4ad87a0e710,M,71,discount,84000,2,2,1,534,456,594,138,-60,78,0,-1,1,0,0
28144,cbcb751630ed464e8f22b4ad87a0e710,M,71,informational,84000,0,1,1,0,504,528,24,0,0,4,0,0,0,0
28145,cbd2e79f58364023a5cc205c9cccafc9,M,58,bogo,53000,0,2,2,0,420,426,6,0,0,14,0,0,0,0
28146,cbd2e79f58364023a5cc205c9cccafc9,M,58,informational,53000,0,1,0,0,408,0,0,0,0,0,0,0,0,0
28147,cbd9b4ad54a8422c82004fd4e8d8d746,M,93,bogo,48000,1,1,1,582,576,588,12,-6,6,7,-20,14,0,0
28148,cbd9b4ad54a8422c82004fd4e8d8d746,M,93,discount,48000,2,2,2,510,456,498,42,12,54,2,7,1,1,0
28149,cbd9b4ad54a8422c82004fd4e8d8d746,M,93,informational,48000,0,2,1,0,84,6,-78,0,0,-1,0,0,0,0
28150,cbdd0e50d9e24b60a9ff67444a2ff7ef,M,26,bogo,72000,0,2,2,0,168,201,33,0,0,2,0,0,0,0
28151,cbdd0e50d9e24b60a9ff67444a2ff7ef,M,26,discount,72000,2,2,2,540,492,516,24,24,48,4,4,2,1,0
28152,cbdee4ba22e547b38d55afc451406789,M,51,bogo,62000,0,1,1,0,336,336,0,0,0,100,0,0,0,0
28153,cbdee4ba22e547b38d55afc451406789,M,51,discount,62000,0,3,2,0,328,243,-85,0,0,-1,0,0,0,0
28154,cbdee4ba22e547b38d55afc451406789,M,51,informational,62000,0,1,0,0,504,0,0,0,0,0,0,0,0,0
28155,cbe1a04c53d9467eb6afaf7e96cf8124,M,87,bogo,72000,1,2,2,414,420,423,3,-9,-6,25,-12,-20,0,0
28156,cbe1a04c53d9467eb6afaf7e96cf8124,M,87,discount,72000,2,2,2,240,204,228,24,12,36,4,7,2,1,0
28157,cbe1a04c53d9467eb6afaf7e96cf8124,M,87,informational,72000,0,1,0,0,576,0,0,0,0,0,0,0,0,0
28158,cbe1a16150674b5995396785280399c0,M,59,bogo,74000,0,1,1,0,576,678,102,0,0,0,0,0,0,0
28159,cbe1a16150674b5995396785280399c0,M,59,discount,74000,0,2,2,0,456,483,27,0,0,3,0,0,0,0
28160,cbe1a16150674b5995396785280399c0,M,59,informational,74000,0,2,0,0,168,0,0,0,0,0,0,0,0,0
28161,cbe6e55ecf54476db7504aee4ab74d0b,M,49,discount,57000,0,3,3,0,360,386,26,0,0,3,0,0,0,0
28162,cbe6e55ecf54476db7504aee4ab74d0b,M,49,informational,57000,0,3,3,0,304,318,14,0,0,6,0,0,0,0
28163,cbebad9819494b479dbf0c1207b4c0c5,M,64,bogo,70000,1,1,1,510,504,504,0,6,6,100,14,14,1,0
28164,cbebad9819494b479dbf0c1207b4c0c5,M,64,discount,70000,3,3,3,452,360,386,26,66,92,3,1,1,1,0
28165,cbf24f9d89e546c7872f28326a7821d3,F,74,bogo,66000,3,3,3,282,248,292,44,-10,34,2,-11,2,0,0
28166,cbf24f9d89e546c7872f28326a7821d3,F,74,discount,66000,1,1,1,558,504,534,30,24,54,3,4,1,1,0
28167,cbf24f9d89e546c7872f28326a7821d3,F,74,informational,66000,0,2,2,0,372,399,27,0,0,3,0,0,0,0
28168,cbfebb5384c04dcf86f1f9907c063c08,M,53,bogo,69000,0,2,2,0,372,384,12,0,0,7,0,0,0,0
28169,cbfebb5384c04dcf86f1f9907c063c08,M,53,discount,69000,0,3,1,0,360,522,162,0,0,0,0,0,0,0
28170,cc00d76372a14f439a9bf165169c287d,M,70,bogo,98000,1,1,1,630,576,576,0,54,54,100,1,1,1,0
28171,cc00d76372a14f439a9bf165169c287d,M,70,discount,98000,1,2,2,366,372,390,18,-24,-6,5,-4,-20,0,0
28172,cc00d76372a14f439a9bf165169c287d,M,70,informational,98000,0,2,2,0,336,363,27,0,0,3,0,0,0,0
28173,cc07151f90ce493baf38cc23d5ccd5af,F,56,bogo,75000,2,3,3,336,248,290,42,46,88,2,2,1,1,0
28174,cc07151f90ce493baf38cc23d5ccd5af,F,56,discount,75000,1,1,1,348,336,348,12,0,12,7,100,7,1,1
28175,cc0d4ab117254b5299139fa0c488fbb9,M,76,bogo,50000,0,1,1,0,576,702,126,0,0,0,0,0,0,0
28176,cc0d4ab117254b5299139fa0c488fbb9,M,76,discount,50000,1,2,2,132,84,204,120,-72,48,0,-1,2,0,0
28177,cc0de70feab44d65a3829e75308a6848,M,83,bogo,61000,2,2,2,534,456,462,6,72,78,14,1,1,1,0
28178,cc0de70feab44d65a3829e75308a6848,M,83,discount,61000,1,1,1,258,168,192,24,66,90,4,1,1,1,0
28179,cc0de70feab44d65a3829e75308a6848,M,83,informational,61000,0,2,2,0,252,285,33,0,0,2,0,0,0,0
28180,cc135dddab0b484f9010cbc57220a195,M,53,bogo,95000,0,2,1,0,540,636,96,0,0,1,0,0,0,0
28181,cc135dddab0b484f9010cbc57220a195,M,53,informational,95000,0,2,2,0,252,288,36,0,0,2,0,0,0,0
28182,cc1799daea854f6ab213987868322e76,M,55,discount,39000,1,1,0,624,504,0,0,0,120,0,0,0,0,0
28183,cc1799daea854f6ab213987868322e76,M,55,informational,39000,0,2,2,0,288,408,120,0,0,0,0,0,0,0
28184,cc1931f58c9e4b46b6efae7a97e2305b,M,67,bogo,87000,1,2,0,498,420,0,0,0,78,0,0,1,0,0
28185,cc1931f58c9e4b46b6efae7a97e2305b,M,67,discount,87000,0,2,2,0,84,150,66,0,0,1,0,0,0,0
28186,cc1931f58c9e4b46b6efae7a97e2305b,M,67,informational,87000,0,1,1,0,576,636,60,0,0,1,0,0,0,0
28187,cc1af597639c485ea23ac4acce7bfe68,M,69,bogo,36000,2,2,2,105,84,96,12,9,21,7,10,4,1,0
28188,cc1af597639c485ea23ac4acce7bfe68,M,69,discount,36000,2,3,2,429,472,453,-19,-24,-43,-5,-4,-2,0,0
28189,cc21c82c8f074b6c9b44ce98a1917bfd,M,59,bogo,60000,0,2,2,0,252,273,21,0,0,4,0,0,0,0
28190,cc21c82c8f074b6c9b44ce98a1917bfd,M,59,discount,60000,1,2,1,402,456,402,-54,0,-54,-1,100,-1,1,1
28191,cc24efb5c92b4bf3a7496b14d5c4e2e2,M,31,bogo,41000,1,1,1,198,168,168,0,30,30,100,3,3,1,0
28192,cc24efb5c92b4bf3a7496b14d5c4e2e2,M,31,discount,41000,4,4,2,399,372,219,-153,180,27,0,0,3,1,0
28193,cc251fdc5cc24936a741924a785ede5e,F,56,bogo,36000,0,1,1,0,168,210,42,0,0,2,0,0,0,0
28194,cc251fdc5cc24936a741924a785ede5e,F,56,discount,36000,2,2,2,690,540,555,15,135,150,6,0,0,1,0
28195,cc251fdc5cc24936a741924a785ede5e,F,56,informational,36000,0,1,1,0,408,468,60,0,0,1,0,0,0,0
28196,cc2b2a9191974ae6a8bc6b6e0f1c4c97,M,54,bogo,81000,0,2,2,0,84,87,3,0,0,25,0,0,0,0
28197,cc2b2a9191974ae6a8bc6b6e0f1c4c97,M,54,informational,81000,0,1,1,0,408,408,0,0,0,100,0,0,0,0
28198,cc2b8bc0fed04953950251e39fd053fa,F,61,bogo,73000,3,3,2,448,416,342,-74,106,32,-1,0,3,1,0
28199,cc2b8bc0fed04953950251e39fd053fa,F,61,discount,73000,2,2,1,309,168,432,264,-123,141,0,0,0,0,0
28200,cc328665db7d4f77babe3cb7c87e2e2f,M,52,bogo,98000,3,3,3,356,304,326,22,30,52,4,3,1,1,0
28201,cc328665db7d4f77babe3cb7c87e2e2f,M,52,discount,98000,3,3,3,406,360,406,46,0,46,2,100,2,1,1
28202,cc35fd7b202a43d19eddbec7b76e01ca,M,41,bogo,76000,1,1,1,354,336,342,6,12,18,14,7,5,1,0
28203,cc35fd7b202a43d19eddbec7b76e01ca,M,41,discount,76000,2,2,2,399,372,378,6,21,27,14,4,3,1,0
28204,cc3a69551fd3464eac2ce0310e010398,M,45,bogo,65000,1,4,4,594,414,442,28,151,180,3,0,0,1,0
28205,cc3a69551fd3464eac2ce0310e010398,M,45,discount,65000,1,1,1,348,336,336,0,12,12,100,7,7,1,0
28206,cc3ad71378a240a0841158e9aefe046e,M,25,discount,35000,2,2,1,450,372,384,12,66,78,7,1,1,1,0
28207,cc3ad71378a240a0841158e9aefe046e,M,25,informational,35000,0,1,0,0,576,0,0,0,0,0,0,0,0,0
28208,cc3c53d1212c42d99bcb4a1f016239e3,M,74,bogo,68000,2,4,3,129,312,430,118,-301,-183,0,0,0,0,0
28209,cc3c53d1212c42d99bcb4a1f016239e3,M,74,discount,68000,1,1,1,474,408,408,0,66,66,100,1,1,1,0
28210,cc3ca7632fda478cb573c06ac9f445aa,F,56,bogo,52000,2,3,3,327,360,372,12,-45,-33,7,-2,-3,0,0
28211,cc3ca7632fda478cb573c06ac9f445aa,F,56,discount,52000,2,2,2,378,372,381,9,-3,6,10,-50,14,0,0
28212,cc3f80ea78da4d6085c8e90be8c67f47,F,74,bogo,115000,0,1,0,0,336,0,0,0,0,0,0,0,0,0
28213,cc3f80ea78da4d6085c8e90be8c67f47,F,74,discount,115000,1,1,0,582,504,0,0,0,78,0,0,1,0,0
28214,cc3f80ea78da4d6085c8e90be8c67f47,F,74,informational,115000,0,1,1,0,0,24,24,0,0,4,0,0,0,0
28215,cc40aaa447054294a86c75d79881e35a,F,76,bogo,34000,0,2,1,0,420,510,90,0,0,1,0,0,0,0
28216,cc40aaa447054294a86c75d79881e35a,F,76,discount,34000,1,4,1,12,288,180,-108,-168,-276,0,0,0,0,0
28217,cc44cc35b0f044aaa9f174549fe86577,F,38,bogo,59000,0,1,1,0,504,516,12,0,0,7,0,0,0,0
28218,cc44cc35b0f044aaa9f174549fe86577,F,38,discount,59000,1,3,1,390,168,348,180,42,222,0,2,0,1,0
28219,cc44cc35b0f044aaa9f174549fe86577,F,38,informational,59000,0,2,2,0,492,531,39,0,0,2,0,0,0,0
28220,cc479afdec8c4eca886f511ab031b915,M,63,bogo,47000,0,4,3,0,414,438,24,0,0,4,0,0,0,0
28221,cc479afdec8c4eca886f511ab031b915,M,63,discount,47000,0,1,0,0,336,0,0,0,0,0,0,0,0,0
28222,cc4e9e91ab4f4964a34882c87b68d632,M,61,bogo,36000,3,3,2,386,360,546,186,-160,26,0,0,3,0,0
28223,cc4e9e91ab4f4964a34882c87b68d632,M,61,discount,36000,1,1,0,414,408,0,0,0,6,0,0,14,0,0
28224,cc4e9e91ab4f4964a34882c87b68d632,M,61,informational,36000,0,2,1,0,252,228,-24,0,0,-4,0,0,0,0
28225,cc4f91c73dec40f0b86d5a78185e22f4,F,75,bogo,72000,1,1,1,588,576,618,42,-30,12,2,-3,7,0,0
28226,cc4f91c73dec40f0b86d5a78185e22f4,F,75,discount,72000,4,4,2,396,312,234,-78,162,84,-1,0,1,1,0
28227,cc4f91c73dec40f0b86d5a78185e22f4,F,75,informational,72000,0,1,0,0,168,0,0,0,0,0,0,0,0,0
28228,cc58250fc7404ff4859ba83701ed4a65,M,62,bogo,57000,2,2,2,537,492,492,0,45,45,100,2,2,1,0
28229,cc58250fc7404ff4859ba83701ed4a65,M,62,discount,57000,1,1,1,360,336,372,36,-12,24,2,-9,4,0,0
28230,cc58250fc7404ff4859ba83701ed4a65,M,62,informational,57000,0,1,0,0,168,0,0,0,0,0,0,0,0,0
28231,cc5ba93c23fe4e4eae16398c03d6825c,F,65,discount,88000,4,4,2,381,354,432,78,-51,27,1,-2,3,0,0
28232,cc5eda544a34426db4b327faf64defa5,F,81,bogo,103000,4,4,2,288,228,117,-111,171,60,0,0,1,1,0
28233,cc6c8e723ea549debd8b538cdb250906,F,74,bogo,89000,0,1,1,0,168,168,0,0,0,100,0,0,0,0
28234,cc6c8e723ea549debd8b538cdb250906,F,74,discount,89000,1,3,1,408,472,552,80,-144,-64,1,0,-1,0,0
28235,cc6c8e723ea549debd8b538cdb250906,F,74,informational,89000,0,1,1,0,408,468,60,0,0,1,0,0,0,0
28236,cc71b85ec36d43dfabafede2e142fc9e,F,22,discount,63000,4,4,2,459,414,387,-27,72,45,-3,1,2,1,0
28237,cc7322218ad24de3aedc3123ec1c9e79,F,52,bogo,86000,1,1,1,600,576,582,6,18,24,14,5,4,1,0
28238,cc7322218ad24de3aedc3123ec1c9e79,F,52,discount,86000,1,2,2,600,456,489,33,111,144,2,0,0,1,0
28239,cc75794a055c46639897a9d6205a782c,M,91,bogo,91000,0,1,1,0,336,336,0,0,0,100,0,0,0,0
28240,cc75794a055c46639897a9d6205a782c,M,91,discount,91000,1,1,1,576,576,576,0,0,0,100,100,100,1,1
28241,cc75794a055c46639897a9d6205a782c,M,91,informational,91000,0,1,1,0,0,12,12,0,0,7,0,0,0,0
28242,cc78f8a770c64097a5f2cc4676a8e290,F,19,bogo,65000,0,2,1,0,288,66,-222,0,0,0,0,0,0,0
28243,cc78f8a770c64097a5f2cc4676a8e290,F,19,discount,65000,0,1,0,0,408,0,0,0,0,0,0,0,0,0
28244,cc792ce461ae47349b1f017fa09a33e4,M,56,bogo,52000,1,1,1,522,408,486,78,36,114,1,2,0,1,0
28245,cc792ce461ae47349b1f017fa09a33e4,M,56,discount,52000,2,2,2,318,252,318,66,0,66,1,100,1,1,1
28246,cc792ce461ae47349b1f017fa09a33e4,M,56,informational,52000,0,1,1,0,576,624,48,0,0,2,0,0,0,0
28247,cc79b9f0e46840418fd61600a449e2d4,F,59,discount,95000,1,1,0,312,168,0,0,0,144,0,0,0,0,0
28248,cc79b9f0e46840418fd61600a449e2d4,F,59,informational,95000,0,1,1,0,0,72,72,0,0,1,0,0,0,0
28249,cc80480892f04ee0acabe628560965db,F,60,bogo,80000,2,2,2,273,252,282,30,-9,21,3,-12,4,0,0
28250,cc80480892f04ee0acabe628560965db,F,60,discount,80000,3,3,1,394,304,336,32,58,90,3,1,1,1,0
28251,cc82f3d926344efa819d55e0e6b3ecef,F,64,bogo,69000,3,3,3,380,360,364,4,16,20,20,5,4,1,0
28252,cc82f3d926344efa819d55e0e6b3ecef,F,64,discount,69000,1,1,1,690,576,612,36,78,114,2,1,0,1,0
28253,cc82f3d926344efa819d55e0e6b3ecef,F,64,informational,69000,0,1,1,0,0,6,6,0,0,14,0,0,0,0
28254,cc847671426a4b0a98c29a0aa48f8e18,F,63,bogo,103000,1,1,0,624,576,0,0,0,48,0,0,2,0,0
28255,cc847671426a4b0a98c29a0aa48f8e18,F,63,discount,103000,2,2,0,321,168,0,0,0,153,0,0,0,0,0
28256,cc8812db238a4bb9962dbef576925c5b,F,40,bogo,85000,1,1,1,624,576,582,6,42,48,14,2,2,1,0
28257,cc8812db238a4bb9962dbef576925c5b,F,40,discount,85000,1,1,1,624,504,564,60,60,120,1,1,0,1,0
28258,cc884499447d4181b59c89efb6e71d84,M,28,bogo,50000,1,2,1,42,204,42,-162,0,-162,0,100,0,1,1
28259,cc884499447d4181b59c89efb6e71d84,M,28,discount,50000,1,2,1,624,420,606,186,18,204,0,5,0,1,0
28260,cc8ddacae6e84c6e81f19c2b70306b6f,F,36,bogo,35000,0,3,2,0,304,258,-46,0,0,-2,0,0,0,0
28261,cc8ddacae6e84c6e81f19c2b70306b6f,F,36,discount,35000,1,2,1,108,252,60,-192,48,-144,0,2,0,1,0
28262,cc8fcfa712614a56a2932b2d6f70d319,F,72,bogo,75000,1,1,1,222,168,210,42,12,54,2,7,1,1,0
28263,cc8fcfa712614a56a2932b2d6f70d319,F,72,informational,75000,0,4,2,0,312,531,219,0,0,0,0,0,0,0
28264,cc960175c81742beaaa1b7d57362e1a0,M,74,bogo,39000,2,2,1,486,456,576,120,-90,30,0,-1,3,0,0
28265,cc960175c81742beaaa1b7d57362e1a0,M,74,discount,39000,3,3,2,416,360,300,-60,116,56,-1,0,1,1,0
28266,cc960175c81742beaaa1b7d57362e1a0,M,74,informational,39000,0,1,1,0,0,0,0,0,0,100,0,0,0,0
28267,cc9a8c83812a407db0f4bc0e2c511ab1,M,70,discount,69000,3,3,3,474,416,424,8,50,58,11,1,1,1,0
28268,cc9a8c83812a407db0f4bc0e2c511ab1,M,70,informational,69000,0,2,2,0,372,375,3,0,0,25,0,0,0,0
28269,cca43d4a61554c78abb7b62c3dc9927c,M,23,bogo,48000,1,3,3,708,248,292,44,416,460,2,0,0,1,0
28270,cca43d4a61554c78abb7b62c3dc9927c,M,23,informational,48000,0,2,1,0,372,372,0,0,0,100,0,0,0,0
28271,cca456a2b8f74306827a1e43dfc7b9ee,F,64,discount,58000,1,4,2,576,354,462,108,114,222,0,0,0,1,0
28272,cca456a2b8f74306827a1e43dfc7b9ee,F,64,informational,58000,0,1,1,0,576,600,24,0,0,4,0,0,0,0
28273,cca74b047b4e4b59b7d3e67761a0bff8,M,26,bogo,72000,1,4,2,60,252,174,-78,-114,-192,-1,0,0,0,0
28274,cca74b047b4e4b59b7d3e67761a0bff8,M,26,discount,72000,0,1,1,0,408,414,6,0,0,14,0,0,0,0
28275,cca74b047b4e4b59b7d3e67761a0bff8,M,26,informational,72000,0,1,0,0,576,0,0,0,0,0,0,0,0,0
28276,cca7bdbba8394b44bcc2678e33e0f8dc,F,62,bogo,78000,1,2,2,6,288,312,24,-306,-282,4,0,0,0,0
28277,cca7bdbba8394b44bcc2678e33e0f8dc,F,62,discount,78000,1,2,2,468,288,342,54,126,180,1,0,0,1,0
28278,cca97319a0364576ab8ce5738cb0a654,M,52,bogo,85000,1,1,1,276,168,222,54,54,108,1,1,0,1,0
28279,cca97319a0364576ab8ce5738cb0a654,M,52,discount,85000,0,3,0,0,416,0,0,0,0,0,0,0,0,0
28280,cca97319a0364576ab8ce5738cb0a654,M,52,informational,85000,0,1,1,0,576,600,24,0,0,4,0,0,0,0
28281,cca9c05376d54bceaab7d63838866435,M,58,bogo,87000,1,1,1,192,168,192,24,0,24,4,100,4,1,1
28282,cca9c05376d54bceaab7d63838866435,M,58,discount,87000,1,3,3,522,360,384,24,138,162,4,0,0,1,0
28283,ccb81c7706fa46b692d357a2098fdfb1,M,62,bogo,52000,0,2,2,0,492,510,18,0,0,5,0,0,0,0
28284,ccb81c7706fa46b692d357a2098fdfb1,M,62,discount,52000,0,2,2,0,168,234,66,0,0,1,0,0,0,0
28285,ccb81c7706fa46b692d357a2098fdfb1,M,62,informational,52000,0,1,0,0,504,0,0,0,0,0,0,0,0,0
28286,ccb8e2c5375d4f5ea5df8af191b8bd9e,F,63,bogo,81000,3,3,3,538,472,472,0,66,66,100,1,1,1,0
28287,ccb8e2c5375d4f5ea5df8af191b8bd9e,F,63,discount,81000,2,2,2,276,204,228,24,48,72,4,2,1,1,0
28288,ccb8f7c05e7745758f0dddff7c7d2ca7,M,84,bogo,53000,2,2,2,543,492,498,6,45,51,14,2,1,1,0
28289,ccb8f7c05e7745758f0dddff7c7d2ca7,M,84,discount,53000,2,2,2,333,252,273,21,60,81,4,1,1,1,0
28290,ccb8f7c05e7745758f0dddff7c7d2ca7,M,84,informational,53000,0,1,1,0,168,204,36,0,0,2,0,0,0,0
28291,ccbb447a19e04f7fa7a36dae6991b736,F,57,bogo,61000,2,2,2,471,420,462,42,9,51,2,10,1,1,0
28292,ccbb447a19e04f7fa7a36dae6991b736,F,57,discount,61000,2,2,1,432,372,582,210,-150,60,0,0,1,0,0
28293,ccbb447a19e04f7fa7a36dae6991b736,F,57,informational,61000,0,1,1,0,408,414,6,0,0,14,0,0,0,0
28294,ccc74f3977364661869fb65061f4ea0f,M,78,bogo,52000,0,1,1,0,0,36,36,0,0,2,0,0,0,0
28295,ccc74f3977364661869fb65061f4ea0f,M,78,discount,52000,0,4,1,0,414,408,-6,0,0,-20,0,0,0,0
28296,ccca0c2ebba147a6a37e37bee03b5d63,M,36,bogo,52000,0,1,1,0,168,186,18,0,0,5,0,0,0,0
28297,ccca0c2ebba147a6a37e37bee03b5d63,M,36,discount,52000,4,4,3,396,354,494,140,-98,42,0,-1,2,0,0
28298,cccc28cea9bf4b1f94bd032402c66438,M,34,bogo,35000,3,3,3,592,496,506,10,86,96,9,1,1,1,0
28299,cccc28cea9bf4b1f94bd032402c66438,M,34,discount,35000,1,1,1,66,0,66,66,0,66,1,100,1,1,1
28300,cccc28cea9bf4b1f94bd032402c66438,M,34,informational,35000,0,2,2,0,252,279,27,0,0,3,0,0,0,0
28301,ccce3c8f863c466caa07bc186b1d99e4,M,62,discount,47000,1,3,3,108,192,226,34,-118,-84,2,0,-1,0,0
28302,ccce3c8f863c466caa07bc186b1d99e4,M,62,informational,47000,0,1,0,0,504,0,0,0,0,0,0,0,0,0
28303,ccd97c93c5544596847e18af79d555ba,F,56,bogo,80000,2,2,2,324,288,312,24,12,36,4,7,2,1,0
28304,ccd97c93c5544596847e18af79d555ba,F,56,discount,80000,2,2,2,288,252,258,6,30,36,14,3,2,1,0
28305,ccd97c93c5544596847e18af79d555ba,F,56,informational,80000,0,2,1,0,456,438,-18,0,0,-5,0,0,0,0
28306,ccdbe387c0de4c2ea4cf7343e5ea8478,M,54,bogo,69000,0,1,1,0,336,354,18,0,0,5,0,0,0,0
28307,ccdbe387c0de4c2ea4cf7343e5ea8478,M,54,discount,69000,0,4,2,0,270,495,225,0,0,0,0,0,0,0
28308,ccdf319d46c4438880b52e240c1a4397,M,71,bogo,71000,0,2,1,0,288,192,-96,0,0,-1,0,0,0,0
28309,ccdf319d46c4438880b52e240c1a4397,M,71,discount,71000,0,3,2,0,280,348,68,0,0,1,0,0,0,0
28310,cce4f9124fcf46d1be09608a83ec1536,F,52,bogo,77000,0,1,1,0,0,138,138,0,0,0,0,0,0,0
28311,cce4f9124fcf46d1be09608a83ec1536,F,52,discount,77000,1,2,1,222,288,288,0,-66,-66,100,-1,-1,0,0
28312,cce4f9124fcf46d1be09608a83ec1536,F,52,informational,77000,0,2,2,0,456,534,78,0,0,1,0,0,0,0
28313,cce85db37bbd441c9e65adbc1678ec7b,F,59,bogo,70000,0,1,1,0,576,582,6,0,0,14,0,0,0,0
28314,cce85db37bbd441c9e65adbc1678ec7b,F,59,discount,70000,1,2,2,336,288,294,6,42,48,14,2,2,1,0
28315,cce85db37bbd441c9e65adbc1678ec7b,F,59,informational,70000,0,2,2,0,420,423,3,0,0,25,0,0,0,0
